date,value
01/05/1964,-0.25
01/06/1964,-0.07
01/07/1964,-0.07
01/08/1964,-0.21
01/09/1964,-0.29
01/10/1964,-0.3
01/11/1964,-0.21
01/12/1964,-0.3
01/01/1965,-0.09
01/02/1965,-0.17
01/03/1965,-0.11
01/04/1965,-0.2
01/05/1965,-0.14
01/06/1965,-0.08
01/07/1965,-0.12
01/08/1965,-0.01
01/09/1965,-0.15
01/10/1965,-0.04
01/11/1965,-0.06
01/12/1965,-0.05
01/01/1966,-0.16
01/02/1966,0
01/03/1966,0.04
01/04/1966,-0.14
01/05/1966,-0.1
01/06/1966,0.01
01/07/1966,0.08
01/08/1966,-0.1
01/09/1966,-0.01
01/10/1966,-0.15
01/11/1966,-0.02
01/12/1966,-0.06
01/01/1967,-0.06
01/02/1967,-0.2
01/03/1967,0.03
01/04/1967,-0.05
01/05/1967,0.14
01/06/1967,-0.08
01/07/1967,0.01
01/08/1967,0.02
01/09/1967,-0.04
01/10/1967,0.07
01/11/1967,-0.06
01/12/1967,-0.02
01/01/1968,-0.23
01/02/1968,-0.15
01/03/1968,0.21
01/04/1968,-0.05
01/05/1968,-0.1
01/06/1968,-0.06
01/07/1968,-0.11
01/08/1968,-0.11
01/09/1968,-0.18
01/10/1968,0.12
01/11/1968,-0.04
01/12/1968,-0.14
01/01/1969,-0.11
01/02/1969,-0.14
01/03/1969,0
01/04/1969,0.19
01/05/1969,0.2
01/06/1969,0.05
01/07/1969,-0.01
01/08/1969,0.03
01/09/1969,0.1
01/10/1969,0.11
01/11/1969,0.12
01/12/1969,0.27
01/01/1970,0.09
01/02/1970,0.22
01/03/1970,0.08
01/04/1970,0.09
01/05/1970,-0.05
01/06/1970,-0.03
01/07/1970,-0.04
01/08/1970,-0.11
01/09/1970,0.11
01/10/1970,0.04
01/11/1970,0.01
01/12/1970,-0.13
01/01/1971,-0.02
01/02/1971,-0.2
01/03/1971,-0.18
01/04/1971,-0.09
01/05/1971,-0.06
01/06/1971,-0.18
01/07/1971,-0.12
01/08/1971,-0.03
01/09/1971,-0.01
01/10/1971,-0.06
01/11/1971,-0.04
01/12/1971,-0.08
01/01/1972,-0.24
01/02/1972,-0.17
01/03/1972,0.02
01/04/1972,-0.01
01/05/1972,-0.03
01/06/1972,0.04
01/07/1972,0.02
01/08/1972,0.18
01/09/1972,0.03
01/10/1972,0.09
01/11/1972,0.03
01/12/1972,0.18
01/01/1973,0.28
01/02/1973,0.3
01/03/1973,0.26
01/04/1973,0.25
01/05/1973,0.26
01/06/1973,0.16
01/07/1973,0.09
01/08/1973,0.02
01/09/1973,0.06
01/10/1973,0.12
01/11/1973,0.06
01/12/1973,-0.06
01/01/1974,-0.14
01/02/1974,-0.28
01/03/1974,-0.05
01/04/1974,-0.1
01/05/1974,-0.01
01/06/1974,-0.05
01/07/1974,-0.03
01/08/1974,0.12
01/09/1974,-0.12
01/10/1974,-0.07
01/11/1974,-0.07
01/12/1974,-0.09
01/01/1975,0.08
01/02/1975,0.07
01/03/1975,0.14
01/04/1975,0.06
01/05/1975,0.16
01/06/1975,-0.02
01/07/1975,-0.03
01/08/1975,-0.19
01/09/1975,-0.03
01/10/1975,-0.09
01/11/1975,-0.16
01/12/1975,-0.17
01/01/1976,0
01/02/1976,-0.06
01/03/1976,-0.21
01/04/1976,-0.1
01/05/1976,-0.23
01/06/1976,-0.15
01/07/1976,-0.12
01/08/1976,-0.18
01/09/1976,-0.09
01/10/1976,-0.26
01/11/1976,-0.06
01/12/1976,0.09
01/01/1977,0.18
01/02/1977,0.2
01/03/1977,0.25
01/04/1977,0.27
01/05/1977,0.3
01/06/1977,0.25
01/07/1977,0.23
01/08/1977,0.19
01/09/1977,0.02
01/10/1977,0.04
01/11/1977,0.2
01/12/1977,0.05
01/01/1978,0.08
01/02/1978,0.14
01/03/1978,0.21
01/04/1978,0.15
01/05/1978,0.07
01/06/1978,-0.03
01/07/1978,0.07
01/08/1978,-0.18
01/09/1978,0.05
01/10/1978,0
01/11/1978,0.17
01/12/1978,0.11
01/01/1979,0.14
01/02/1979,-0.09
01/03/1979,0.19
01/04/1979,0.13
01/05/1979,0.06
01/06/1979,0.14
01/07/1979,0.02
01/08/1979,0.14
01/09/1979,0.27
01/10/1979,0.25
01/11/1979,0.29
01/12/1979,0.47
01/01/1980,0.3
01/02/1980,0.42
01/03/1980,0.29
01/04/1980,0.32
01/05/1980,0.34
01/06/1980,0.16
01/07/1980,0.28
01/08/1980,0.24
01/09/1980,0.21
01/10/1980,0.2
01/11/1980,0.29
01/12/1980,0.21
01/01/1981,0.56
01/02/1981,0.41
01/03/1981,0.48
01/04/1981,0.31
01/05/1981,0.25
01/06/1981,0.31
01/07/1981,0.35
01/08/1981,0.35
01/09/1981,0.17
01/10/1981,0.14
01/11/1981,0.22
01/12/1981,0.41
01/01/1982,0.09
01/02/1982,0.14
01/03/1982,-0.01
01/04/1982,0.1
01/05/1982,0.16
01/06/1982,0.05
01/07/1982,0.13
01/08/1982,0.08
01/09/1982,0.15
01/10/1982,0.13
01/11/1982,0.14
01/12/1982,0.43
01/01/1983,0.52
01/02/1983,0.4
01/03/1983,0.43
01/04/1983,0.31
01/05/1983,0.35
01/06/1983,0.18
01/07/1983,0.15
01/08/1983,0.3
01/09/1983,0.38
01/10/1983,0.15
01/11/1983,0.3
01/12/1983,0.17
01/01/1984,0.3
01/02/1984,0.18
01/03/1984,0.29
01/04/1984,0.08
01/05/1984,0.33
01/06/1984,0.04
01/07/1984,0.16
01/08/1984,0.15
01/09/1984,0.2
01/10/1984,0.15
01/11/1984,0.05
01/12/1984,-0.06
01/01/1985,0.21
01/02/1985,-0.07
01/03/1985,0.17
01/04/1985,0.11
01/05/1985,0.17
01/06/1985,0.17
01/07/1985,-0.01
01/08/1985,0.15
01/09/1985,0.15
01/10/1985,0.11
01/11/1985,0.09
01/12/1985,0.15
01/01/1986,0.3
01/02/1986,0.4
01/03/1986,0.29
01/04/1986,0.26
01/05/1986,0.27
01/06/1986,0.12
01/07/1986,0.13
01/08/1986,0.12
01/09/1986,0.02
01/10/1986,0.14
01/11/1986,0.11
01/12/1986,0.16
01/01/1987,0.36
01/02/1987,0.46
01/03/1987,0.17
01/04/1987,0.24
01/05/1987,0.26
01/06/1987,0.36
01/07/1987,0.45
01/08/1987,0.28
01/09/1987,0.39
01/10/1987,0.32
01/11/1987,0.25
01/12/1987,0.48
01/01/1988,0.57
01/02/1988,0.42
01/03/1988,0.49
01/04/1988,0.45
01/05/1988,0.44
01/06/1988,0.42
01/07/1988,0.35
01/08/1988,0.46
01/09/1988,0.41
01/10/1988,0.39
01/11/1988,0.12
01/12/1988,0.34
01/01/1989,0.15
01/02/1989,0.35
01/03/1989,0.36
01/04/1989,0.33
01/05/1989,0.17
01/06/1989,0.14
01/07/1989,0.33
01/08/1989,0.35
01/09/1989,0.36
01/10/1989,0.32
01/11/1989,0.21
01/12/1989,0.37
01/01/1990,0.4
01/02/1990,0.41
01/03/1990,0.76
01/04/1990,0.55
01/05/1990,0.46
01/06/1990,0.38
01/07/1990,0.43
01/08/1990,0.3
01/09/1990,0.3
01/10/1990,0.43
01/11/1990,0.46
01/12/1990,0.42
01/01/1991,0.42
01/02/1991,0.5
01/03/1991,0.36
01/04/1991,0.52
01/05/1991,0.39
01/06/1991,0.54
01/07/1991,0.51
01/08/1991,0.42
01/09/1991,0.5
01/10/1991,0.32
01/11/1991,0.31
01/12/1991,0.33
01/01/1992,0.45
01/02/1992,0.42
01/03/1992,0.47
01/04/1992,0.24
01/05/1992,0.32
01/06/1992,0.24
01/07/1992,0.13
01/08/1992,0.1
01/09/1992,0.01
01/10/1992,0.11
01/11/1992,0.04
01/12/1992,0.22
01/01/1993,0.37
01/02/1993,0.39
01/03/1993,0.36
01/04/1993,0.28
01/05/1993,0.26
01/06/1993,0.23
01/07/1993,0.28
01/08/1993,0.13
01/09/1993,0.11
01/10/1993,0.23
01/11/1993,0.07
01/12/1993,0.19
01/01/1994,0.3
01/02/1994,0.04
01/03/1994,0.26
01/04/1994,0.41
01/05/1994,0.29
01/06/1994,0.42
01/07/1994,0.32
01/08/1994,0.23
01/09/1994,0.32
01/10/1994,0.42
01/11/1994,0.46
01/12/1994,0.36
01/01/1995,0.5
01/02/1995,0.77
01/03/1995,0.44
01/04/1995,0.47
01/05/1995,0.28
01/06/1995,0.44
01/07/1995,0.49
01/08/1995,0.48
01/09/1995,0.34
01/10/1995,0.49
01/11/1995,0.45
01/12/1995,0.29
01/01/1996,0.27
01/02/1996,0.5
01/03/1996,0.33
01/04/1996,0.38
01/05/1996,0.29
01/06/1996,0.26
01/07/1996,0.36
01/08/1996,0.49
01/09/1996,0.27
01/10/1996,0.2
01/11/1996,0.42
01/12/1996,0.41
01/01/1997,0.33
01/02/1997,0.37
01/03/1997,0.52
01/04/1997,0.38
01/05/1997,0.39
01/06/1997,0.55
01/07/1997,0.35
01/08/1997,0.42
01/09/1997,0.56
01/10/1997,0.64
01/11/1997,0.66
01/12/1997,0.6
01/01/1998,0.61
01/02/1998,0.89
01/03/1998,0.63
01/04/1998,0.64
01/05/1998,0.71
01/06/1998,0.78
01/07/1998,0.71
01/08/1998,0.68
01/09/1998,0.45
01/10/1998,0.47
01/11/1998,0.5
01/12/1998,0.56
01/01/1999,0.48
01/02/1999,0.66
01/03/1999,0.34
01/04/1999,0.33
01/05/1999,0.33
01/06/1999,0.37
01/07/1999,0.4
01/08/1999,0.34
01/09/1999,0.43
01/10/1999,0.43
01/11/1999,0.42
01/12/1999,0.46
01/01/2000,0.26
01/02/2000,0.58
01/03/2000,0.6
01/04/2000,0.59
01/05/2000,0.4
01/06/2000,0.43
01/07/2000,0.42
01/08/2000,0.43
01/09/2000,0.42
01/10/2000,0.3
01/11/2000,0.34
01/12/2000,0.3
01/01/2001,0.44
01/02/2001,0.45
01/03/2001,0.57
01/04/2001,0.52
01/05/2001,0.59
01/06/2001,0.54
01/07/2001,0.61
01/08/2001,0.48
01/09/2001,0.56
01/10/2001,0.51
01/11/2001,0.7
01/12/2001,0.55
01/01/2002,0.75
01/02/2002,0.76
01/03/2002,0.91
01/04/2002,0.58
01/05/2002,0.65
01/06/2002,0.54
01/07/2002,0.62
01/08/2002,0.55
01/09/2002,0.65
01/10/2002,0.57
01/11/2002,0.59
01/12/2002,0.43
01/01/2003,0.73
01/02/2003,0.55
01/03/2003,0.57
01/04/2003,0.55
01/05/2003,0.62
01/06/2003,0.49
01/07/2003,0.55
01/08/2003,0.66
01/09/2003,0.66
01/10/2003,0.76
01/11/2003,0.55
01/12/2003,0.75
01/01/2004,0.59
01/02/2004,0.71
01/03/2004,0.65
01/04/2004,0.62
01/05/2004,0.42
01/06/2004,0.43
01/07/2004,0.26
01/08/2004,0.45
01/09/2004,0.54
01/10/2004,0.66
01/11/2004,0.72
01/12/2004,0.53
01/01/2005,0.73
01/02/2005,0.59
01/03/2005,0.69
01/04/2005,0.69
01/05/2005,0.65
01/06/2005,0.67
01/07/2005,0.65
01/08/2005,0.63
01/09/2005,0.78
01/10/2005,0.8
01/11/2005,0.75
01/12/2005,0.68
01/01/2006,0.58
01/02/2006,0.7
01/03/2006,0.63
01/04/2006,0.51
01/05/2006,0.47
01/06/2006,0.65
01/07/2006,0.55
01/08/2006,0.72
01/09/2006,0.65
01/10/2006,0.69
01/11/2006,0.73
01/12/2006,0.77
01/01/2007,0.96
01/02/2007,0.71
01/03/2007,0.7
01/04/2007,0.76
01/05/2007,0.67
01/06/2007,0.59
01/07/2007,0.63
01/08/2007,0.6
01/09/2007,0.64
01/10/2007,0.6
01/11/2007,0.57
01/12/2007,0.5
01/01/2008,0.25
01/02/2008,0.37
01/03/2008,0.73
01/04/2008,0.54
01/05/2008,0.51
01/06/2008,0.48
01/07/2008,0.61
01/08/2008,0.45
01/09/2008,0.65
01/10/2008,0.67
01/11/2008,0.67
01/12/2008,0.55
01/01/2009,0.62
01/02/2009,0.53
01/03/2009,0.53
01/04/2009,0.61
01/05/2009,0.65
01/06/2009,0.66
01/07/2009,0.71
01/08/2009,0.67
01/09/2009,0.7
01/10/2009,0.66
01/11/2009,0.78
01/12/2009,0.65
01/01/2010,0.73
01/02/2010,0.79
01/03/2010,0.92
01/04/2010,0.87
01/05/2010,0.75
01/06/2010,0.64
01/07/2010,0.62
01/08/2010,0.65
01/09/2010,0.61
01/10/2010,0.71
01/11/2010,0.8
01/12/2010,0.49
01/01/2011,0.51
01/02/2011,0.54
01/03/2011,0.65
01/04/2011,0.65
01/05/2011,0.53
01/06/2011,0.59
01/07/2011,0.74
01/08/2011,0.73
01/09/2011,0.57
01/10/2011,0.67
01/11/2011,0.57
01/12/2011,0.55
01/01/2012,0.47
01/02/2012,0.5
01/03/2012,0.58
01/04/2012,0.69
01/05/2012,0.77
01/06/2012,0.62
01/07/2012,0.57
01/08/2012,0.63
01/09/2012,0.76
01/10/2012,0.78
01/11/2012,0.75
01/12/2012,0.54
01/01/2013,0.68
01/02/2013,0.56
01/03/2013,0.66
01/04/2013,0.53
01/05/2013,0.61
01/06/2013,0.66
01/07/2013,0.59
01/08/2013,0.66
01/09/2013,0.78
01/10/2013,0.69
01/11/2013,0.81
01/12/2013,0.67
01/01/2014,0.74
01/02/2014,0.52
01/03/2014,0.78
01/04/2014,0.79
01/05/2014,0.87
01/06/2014,0.66
01/07/2014,0.58
01/08/2014,0.82
01/09/2014,0.9
01/10/2014,0.86
01/11/2014,0.68
01/12/2014,0.8
01/01/2015,0.82
01/02/2015,0.87
01/03/2015,0.91
01/04/2015,0.75
01/05/2015,0.78
01/06/2015,0.78
01/07/2015,0.72
01/08/2015,0.79
01/09/2015,0.82
01/10/2015,1.07
01/11/2015,1.03
01/12/2015,1.11
01/01/2016,1.16
01/02/2016,1.34
01/03/2016,1.3
01/04/2016,1.09
01/05/2016,0.93
01/06/2016,0.75
01/07/2016,0.84
01/08/2016,0.97
01/09/2016,0.91
