Close Price,High Price,Low Price,Open Price,Date
733.3,736.3,724.43,735.54,2013-01-08
738.118,738.35,728.6,732.27,2013-01-09
741.48,745,733.5,742.83,2013-01-10
739.99,742.426,736.3,742,2013-01-11
723.25,742.2,722.35,737,2013-01-14
724.93,735,712.1,719.33,2013-01-15
715.19,724.34,713.67,722.4,2013-01-16
711.32,719.639,711.02,717.71,2013-01-17
704.51,712.77,701.33,710.36,2013-01-18
702.87,705.335,695.52,704.66,2013-01-22
741.5,749,735.79,735.99,2013-01-23
753.83,756.83,740.509,741.24,2013-01-24
753.67,758.48,750.25,750.77,2013-01-25
750.73,755.6,747.89,751.76,2013-01-28
753.68,756.95,746.54,746.75,2013-01-29
753.83,760.95,752.91,753.74,2013-01-30
755.69,757.62,750.25,750.51,2013-01-31
775.6,776.6,758.1,758.2,2013-02-01
759.02,770.474,758.27,767.69,2013-02-04
765.74,771.11,759.465,761.13,2013-02-05
770.17,772.96,758.5,759.07,2013-02-06
773.95,778.81,765.5,769.7,2013-02-07
785.37,786.67,779.56,780.13,2013-02-08
782.42,783,773.75,778.4,2013-02-11
780.7,787.9,779.37,781.75,2013-02-12
782.86,785.35,779.97,780.13,2013-02-13
787.82,788.74,777.77,779.73,2013-02-14
792.89,793.26,787.07,787.4,2013-02-15
806.85,807,795.28,795.99,2013-02-19
792.46,808.97,791.794,805.3,2013-02-20
795.53,805.45,791.22,798,2013-02-21
799.71,801.25,793.8,799.26,2013-02-22
790.77,808.41,790.49,802.3,2013-02-25
790.13,795.95,784.4,795,2013-02-26
799.78,804.75,791.11,794.8,2013-02-27
801.2,806.99,801.03,801.1,2013-02-28
806.19,807.14,796.15,797.8,2013-03-01
821.504,822.84,805,805.3,2013-03-04
838.604,840.15,828.9,828.93,2013-03-05
831.38,844,828.81,841.025,2013-03-06
832.596,836.62,829.58,834.06,2013-03-07
831.52,834.92,825.05,834.5,2013-03-08
834.82,839.7,831.5,831.69,2013-03-11
827.61,831.89,823.67,830.71,2013-03-12
825.31,830.69,822.31,827.9,2013-03-13
821.54,826.99,817.39,826.99,2013-03-14
814.302,820.3,813.34,818.5,2013-03-15
807.79,812.76,801.47,805,2013-03-18
811.32,819.25,806.45,811.24,2013-03-19
814.708,817.51,811.44,816.83,2013-03-20
811.26,816.917,809.85,811.29,2013-03-21
810.31,815.24,809.64,814.74,2013-03-22
809.64,819.23,806.82,812.41,2013-03-25
812.42,814,807.79,813.5,2013-03-26
802.66,807,801.33,806.68,2013-03-27
794.188,805.37,793.3,803.99,2013-03-28
801.19,802.25,793.25,795.01,2013-04-01
813.04,814.83,804,804.54,2013-04-02
806.202,814.2,800.668,813.46,2013-04-03
795.07,805.75,791.3,804.25,2013-04-04
783.05,786.99,776.4,786.06,2013-04-05
774.85,779.55,768.4,778.75,2013-04-08
777.65,783.75,773.11,775.5,2013-04-09
790.18,792.35,776,782.92,2013-04-10
790.39,793.1,784.06,792.88,2013-04-11
790.05,792.102,782.93,791.99,2013-04-12
781.93,797,777.02,785.95,2013-04-15
793.37,796,783.92,786.59,2013-04-16
782.56,790.845,778.1,786.75,2013-04-17
765.914,785.8,761.26,785.35,2013-04-18
799.87,803.44,766.26,769.16,2013-04-19
800.114,803.958,775,800.6,2013-04-22
807.9,815.5,800.36,801,2013-04-23
813.454,818,808,808.11,2013-04-24
809.1,816.47,807.63,816.25,2013-04-25
801.42,807.74,796.58,807.6,2013-04-26
819.06,822.7,803,803.25,2013-04-29
824.57,827.64,817.68,819,2013-04-30
820.43,824.72,816.36,823.26,2013-05-01
829.61,834.55,819.05,820.1,2013-05-02
845.72,846.8,836,836.96,2013-05-03
861.55,861.85,848.26,848.26,2013-05-06
857.23,863.87,850.67,863.01,2013-05-07
873.63,873.88,852.91,857,2013-05-08
871.48,879.66,868.23,870.84,2013-05-09
880.23,880.54,872.16,875.31,2013-05-10
877.53,882.47,873.381,878.89,2013-05-13
887.1,888.69,877.14,877.5,2013-05-14
915.89,916.38,894.02,895.5,2013-05-15
903.87,919.98,902.01,919,2013-05-16
909.18,913.489,900.52,910.02,2013-05-17
908.53,920.6,905,905,2013-05-20
906.97,911.66,897.61,908.02,2013-05-21
889.42,909.31,886.88,902.56,2013-05-22
882.79,889.96,874,877,2013-05-23
873.32,878.82,871.01,875.26,2013-05-24
881.27,892.14,880.4,883.5,2013-05-28
868.31,877.99,864.29,875.71,2013-05-29
870.76,878.9,866.41,869.92,2013-05-30
871.218,877,867.52,868.12,2013-05-31
867.63,873.97,855.02,873,2013-06-03
859.1,870.59,854.07,867.85,2013-06-04
859.7,869.45,857.13,862.51,2013-06-05
864.64,866.33,847.22,864.3,2013-06-06
879.73,880,865.32,870.42,2013-06-07
890.22,891,880.09,882.1,2013-06-10
879.81,887,879.52,883.97,2013-06-11
871.98,886,869.65,885.46,2013-06-12
877,879.66,865.5,868.98,2013-06-13
875.04,884.7,874.13,880.1,2013-06-14
886.25,889.43,878.28,879.23,2013-06-17
900.62,901,888.35,888.65,2013-06-18
899.03,903.8,897.66,902.05,2013-06-19
894.75,900.64,891.04,893.8,2013-06-20
881.53,889.53,881.53,889.25,2013-06-21
866,873.155,864.71,873.155,2013-06-24
872.63,879.66,872.12,877.57,2013-06-25
872.865,875.67,871.15,873.4,2013-06-26
880.36,883.21,877.82,878.04,2013-06-27
874.85,880.3,874.8,874.8,2013-06-28
891.44,891.9,885.34,886.29,2013-07-01
889.27,890.6,887.66,890.17,2013-07-02
882.84,885.21,878.64,880.27,2013-07-03
891.13,895.26,890.01,890.01,2013-07-05
904.81,906,897.115,899,2013-07-08
899.44,912.95,898.55,912.5,2013-07-09
907.95,911.12,903.42,903.45,2013-07-10
911.25,913,908.55,912.8,2013-07-11
916.28,921.07,915.72,920.85,2013-07-12
920.63,926.38,919,924.035,2013-07-15
922.41,927.58,919.12,927.15,2013-07-16
923.34,926.51,920.01,921,2013-07-17
915.95,919.95,912.05,919.95,2013-07-18
879.17,886,875.75,886,2013-07-19
905.15,906.21,898.14,899.73,2013-07-22
909.31,912.9,907.03,911.8,2013-07-23
904.22,909.72,904.22,907.935,2013-07-24
894.435,896.43,890.9,894.1,2013-07-25
885.25,888.95,883.68,886.66,2013-07-26
889.48,894.21,883.135,884.83,2013-07-29
883.5,887.26,880.87,885.59,2013-07-30
895.91,896.335,893.47,893.88,2013-07-31
897.73,899.84,895.78,895.78,2013-08-01
904.84,905.57,901.54,903,2013-08-02
903.04,905.11,900.24,905.1,2013-08-05
905.55,909.195,904.54,904.54,2013-08-06
892.99,898.33,891.6,895.81,2013-08-07
890.48,895.32,890.48,894.87,2013-08-08
893.22,895.42,891.32,891.93,2013-08-09
884.65,886.99,882.05,886.1,2013-08-12
877.89,888.29,877.89,887.11,2013-08-13
876.46,888.29,876.11,878.18,2013-08-14
863.51,864.85,860.54,864.32,2013-08-15
860.34,861.85,857.43,860.64,2013-08-16
869.92,870.63,857.64,857.865,2013-08-19
870.23,870.625,864.1,868.62,2013-08-20
872.2,874.3,868.96,870.68,2013-08-21
871.71,874.34,870.25,872.245,2013-08-22
871.46,876.98,870.89,876.515,2013-08-23
872.23,873.53,868.28,870.59,2013-08-26
858.01,863.37,857.13,859.62,2013-08-27
849.9,855.345,849.9,850.15,2013-08-28
856.99,857.58,848.59,848.61,2013-08-29
853.13,858.01,852.2,855.78,2013-08-30
863.61,864.57,854.01,854.01,2013-09-03
863.86,864.59,855.42,860.37,2013-09-04
877.07,878.67,872.63,872.63,2013-09-05
874.49,883.67,873.74,882,2013-09-06
884.85,886.32,882.45,882.68,2013-09-09
886.37,891.645,885.6,890.07,2013-09-10
890.17,896.17,889.515,889.59,2013-09-11
894.02,897.625,890.12,897.625,2013-09-12
890.52,895.45,890.33,894.33,2013-09-13
887.72,896.82,887.6,896.62,2013-09-16
883.5,887.885,881,887.885,2013-09-17
885.37,891.5,881,884.66,2013-09-18
901.27,905.18,896.3,904.95,2013-09-19
897.36,905.18,895.49,899.8,2013-09-20
896.65,903.39,895.01,897.31,2013-09-23
884.84,900.31,883.65,887.65,2013-09-24
879.1,889.8,878.27,886.095,2013-09-25
879.15,882.17,876.87,878.07,2013-09-26
872.3,875.67,871.35,875.39,2013-09-27
873.5,874.16,868.45,870,2013-09-30
884.85,887.52,880.57,881.11,2013-10-01
880.82,887.52,880.11,882.58,2013-10-02
885.97,893.65,885.14,888.22,2013-10-03
873.25,893.65,870.27,876,2013-10-04
869.38,871.61,866.27,866.93,2013-10-07
861.69,865.84,860.73,864.655,2013-10-08
845.25,865.84,842.98,856.385,2013-10-09
862.58,866.06,860.57,863.43,2013-10-10
871.935,873.48,865.47,866.005,2013-10-11
869.62,872.77,865.4,866.66,2013-10-14
879.37,879.76,874.39,875.36,2013-10-15
891.4,892.15,884.04,885.2,2013-10-16
893.3,895,889.92,893.21,2013-10-17
1001.41,1002,974.18,976.58,2013-10-18
1014.39,1018.45,1008.09,1011.61,2013-10-21
1008.89,1009.68,1005.135,1005.135,2013-10-22
1006.35,1012,1000.73,1001.185,2013-10-23
1037.87,1040.36,1028,1031.87,2013-10-24
1021.9,1027.28,1021.32,1025.61,2013-10-25
1018.79,1020.17,1013.89,1015.35,2013-10-28
1014.82,1022.99,1014.64,1019.02,2013-10-29
1027.66,1036.35,1027.44,1036.35,2013-10-30
1025.26,1034.91,1024.35,1027.51,2013-10-31
1030.32,1035.32,1029.9,1032.27,2013-11-01
1024.98,1032.37,1024.54,1032.13,2013-11-04
1020.56,1022.98,1017.42,1020.4,2013-11-05
1023.95,1026.51,1023.35,1025.84,2013-11-06
1018,1023.82,1016.92,1022.58,2013-11-07
1013.97,1014.94,1008.5,1008.5,2013-11-08
1013.42,1014.74,1008.6,1009.87,2013-11-11
1010.29,1013.23,1005.62,1007.63,2013-11-12
1015.45,1015.5,1008.16,1008.3,2013-11-13
1034.91,1037.32,1030.5,1034.37,2013-11-14
1034.94,1037.04,1031.05,1034.445,2013-11-15
1038.215,1044.35,1036.12,1036.12,2013-11-18
1032.57,1034.65,1026.08,1031.705,2013-11-19
1030.1,1032.02,1026.46,1027.22,2013-11-20
1029.72,1031.5,1026.635,1026.85,2013-11-21
1030.12,1034.86,1029.45,1033.1,2013-11-22
1036.35,1041.09,1035.5,1036.49,2013-11-25
1046.7,1049.22,1043.06,1048.6,2013-11-26
1065.79,1067.28,1060.57,1061.445,2013-11-27
1061.13,1064.05,1059.45,1064.05,2013-11-29
1060.21,1065.895,1060.01,1064.04,2013-12-02
1054.73,1057.27,1049.16,1052.03,2013-12-03
1056.65,1057.38,1051.25,1051.43,2013-12-04
1056.66,1057.745,1051.2,1056.48,2013-12-05
1065.5,1069.03,1061.96,1069.03,2013-12-06
1078.27,1080.77,1069,1070.75,2013-12-09
1079.66,1082.025,1076.37,1076.69,2013-12-10
1084.9,1090.69,1084.5,1086.01,2013-12-11
1078.36,1082.75,1076.4,1079.64,2013-12-12
1072.84,1076.29,1071.55,1075.33,2013-12-13
1072.73,1073.52,1063.91,1064.1,2013-12-16
1078.58,1078.81,1071.78,1072.95,2013-12-17
1071.72,1074.95,1070.45,1071.4,2013-12-18
1083.62,1084.23,1079.57,1081.3,2013-12-19
1092.03,1094.32,1079.57,1089.85,2013-12-20
1107.66,1110.94,1105.61,1107.45,2013-12-23
1110.015,1114.88,1108.24,1114.145,2013-12-24
1112.44,1114.39,1112.44,1114.13,2013-12-26
1116.56,1120,1116.56,1120,2013-12-27
1115.88,1120.21,1115.22,1120.21,2013-12-30
1108.51,1113,1108.24,1112.84,2013-12-31
1112.91,1115.39,1111.55,1115,2014-01-02
1115.61,1116.59,1112.79,1115.27,2014-01-03
1108.73,1113.89,1108.63,1113.25,2014-01-06
1128.91,1128.91,1121.34,1124,2014-01-07
1143.57,1146.74,1141.14,1146.49,2014-01-08
1136.03,1142.65,1135.92,1142.11,2014-01-09
1131.44,1138.62,1131.01,1138.62,2014-01-10
1144.33,1146.02,1122.29,1126.27,2014-01-13
1133.08,1138.09,1128.35,1137.95,2014-01-14
1148.3,1154.73,1128.35,1153.35,2014-01-15
1149.55,1151.12,1149.21,1149.58,2014-01-16
1159.41,1159.67,1153.47,1156.54,2014-01-17
1159.69,1161.725,1144.25,1160.91,2014-01-21
1160.69,1167.08,1160.58,1167.08,2014-01-22
1158.89,1161.61,1155.47,1159.22,2014-01-23
1146.59,1153.15,1145.62,1152.17,2014-01-24
1112.31,1126.15,1109.37,1126.08,2014-01-27
1121.26,1126.15,1082.43,1110.15,2014-01-28
1118,1124.9,1110.1,1116.77,2014-01-29
1133,1151.17,1127.55,1144.835,2014-01-30
1173.05,1174.6,1127.25,1171.38,2014-01-31
1174.76,1186.5,1152.78,1180.1,2014-02-03
1151.65,1154.07,1137.5,1139.79,2014-02-04
1144.98,1147.51,1138.35,1143.38,2014-02-05
1153.7,1153.85,1148.31,1149.85,2014-02-06
1165.49,1168.25,1148.31,1167.29,2014-02-07
1180.92,1182.22,1160.96,1171.69,2014-02-10
1174.5,1179.055,1173.65,1179.055,2014-02-11
1187.19,1189.94,1185,1188.02,2014-02-12
1188.82,1189.73,1179.66,1180.85,2014-02-13
1197,1199.64,1179.66,1196.63,2014-02-14
1201.02,1205.65,1192.81,1201.61,2014-02-18
1203.91,1207.33,1202.04,1204.715,2014-02-19
1203.9,1206.41,1200.53,1203.75,2014-02-20
1206.4,1206.96,1203.41,1205.5,2014-02-21
1213.47,1214.74,1205.47,1205.82,2014-02-24
1211.05,1215.34,1211.05,1214.38,2014-02-25
1227.23,1227.23,1221.03,1224.03,2014-02-26
1220.71,1223.49,1217.46,1219.32,2014-02-27
1222.95,1224.02,1217.72,1217.72,2014-02-28
1204.575,1207.49,1202.3,1206.13,2014-03-03
1212.65,1214.69,1209.72,1214.38,2014-03-04
1219.62,1219.76,1211.96,1215.04,2014-03-05
1221.845,1226.1,1221.48,1222.28,2014-03-06
1218.55,1226.55,1215.86,1226.55,2014-03-07
1212.28,1217.34,1211.12,1215.305,2014-03-10
1205.6,1213.77,1204.49,1213.77,2014-03-11
1193.79,1197.53,1184.19,1194.39,2014-03-12
1209.99,1209.99,1204.135,1206.55,2014-03-13
1182.43,1190.87,1178.11,1180.78,2014-03-14
1191.22,1192,1178.57,1179.225,2014-03-17
1196.48,1198.51,1194.45,1194.8,2014-03-18
1208.59,1211.08,1206.585,1211.08,2014-03-19
1205.98,1205.98,1197.96,1199.47,2014-03-20
1199,1205.64,1197.63,1203.21,2014-03-21
1169.44,1184.87,1168.61,1184.27,2014-03-24
1166.63,1169,1165.01,1166.66,2014-03-25
1165.21,1171.01,1160.18,1161.94,2014-03-26
1118.55,1131.86,1102.58,1131.39,2014-03-27
1127.16,1131.91,1119.42,1121.17,2014-03-28
1133.77,1134.9,1126.2,1131.51,2014-03-31
1133.06,1133.65,1119.77,1119.95,2014-04-01
1132.27,1144.32,1129.47,1141.46,2014-04-02
586.26,588.3,568.6,573.45,2014-04-03
562.5,578.2,557.5,578.2,2014-04-04
547.38,547.38,537.2,543.14,2014-04-07
553.54,554.85,545.15,545.15,2014-04-08
559.25,565.64,558.42,564.73,2014-04-09
553.47,567.56,552.94,567.56,2014-04-10
542.52,545.96,533.59,537.94,2014-04-11
545.2,553.02,540.52,543.66,2014-04-14
548.7,552.89,530.64,551,2014-04-15
563.9,564,553.1,557.7,2014-04-16
543.34,557,539.4,556.32,2014-04-17
539.37,544,534,544,2014-04-21
545.5,547.995,536,536,2014-04-22
537.51,544.8,528.128,543.67,2014-04-23
534.44,542.5,531,541.69,2014-04-24
523.1,533.86,522.5,532.26,2014-04-25
522.98,525.9,511,525.8,2014-04-28
536.33,537.76,523,523.89,2014-04-29
534.88,536.34,529.09,535.12,2014-04-30
538.53,539.91,532.86,534.25,2014-05-01
533.87,542.4,533.27,541.44,2014-05-02
535.33,535.72,527.58,530.24,2014-05-05
522.57,534.548,522.26,533.41,2014-05-06
518,524.43,511.09,523.25,2014-05-07
520.17,527.35,514.46,515.72,2014-05-08
526.62,527.35,514.28,518.65,2014-05-09
538.43,538.75,527.51,531.84,2014-05-12
541.54,543.99,537.9,539.58,2014-05-13
534.41,541.82,533.11,541.82,2014-05-14
529.12,534,525.31,533.14,2014-05-15
528.3,530.84,523.57,529.6,2014-05-16
538.83,539.35,525.66,528.88,2014-05-19
540.39,546.35,536.57,540,2014-05-20
549.7,549.75,542.11,542.9,2014-05-21
555.45,557.96,551,552.2,2014-05-22
563.8,565,554.17,558.13,2014-05-23
574.87,574.87,564.15,567.78,2014-05-27
570.45,577.66,569.952,574.57,2014-05-28
570.56,573.48,568.453,573.39,2014-05-29
571.65,572.58,565.79,571.64,2014-05-30
564.34,570.41,556.7,569.75,2014-06-02
554.51,562.4,552.528,560.9,2014-06-03
553.76,558.58,548.56,551.52,2014-06-04
564.93,565,555.05,557.11,2014-06-05
566.03,568.8,559.58,568.16,2014-06-06
570.73,572,565.22,566.75,2014-06-09
568.3,572,566.13,568.78,2014-06-10
567.5,568.97,563.68,565.92,2014-06-11
559.5,567,557.15,567,2014-06-12
560.35,560.65,553.72,560.08,2014-06-13
552.3,557.99,550,557.25,2014-06-16
550.615,553.74,547.47,552.36,2014-06-17
560.66,561.4,551.58,552.8,2014-06-18
564.99,565,556.668,561.15,2014-06-19
566.52,566.77,559.37,566.45,2014-06-20
574.29,574.44,563.5,564.35,2014-06-23
572.54,582.25,569.16,574.22,2014-06-24
585.93,587.3,573.26,573.55,2014-06-25
584.77,589.6,579.6,589.3,2014-06-26
585.69,587.88,582.62,585.45,2014-06-27
584.67,587.71,583.29,586.76,2014-06-30
591.49,593.66,586.29,587.65,2014-07-01
590.78,594.15,589.11,592.26,2014-07-02
593.08,594.25,589,591.7,2014-07-03
590.76,595.645,587.94,593.51,2014-07-07
578.4,587.97,574,586.365,2014-07-08
583.36,584.1,577,578.95,2014-07-09
580.04,585.25,572.1,573,2014-07-10
586.65,588.23,580.575,581,2014-07-11
594.26,594.86,586.693,590.6,2014-07-14
593.06,595.3,585.31,595.15,2014-07-15
590.62,597,590.25,596.89,2014-07-16
580.82,589.5,576.85,588.97,2014-07-17
605.11,606.7,590.92,603.01,2014-07-18
598.44,604.16,594.45,601.35,2014-07-21
603.57,608.89,599.258,599.7,2014-07-22
605.19,607.05,601.35,602.05,2014-07-23
603.01,608.91,601,605.53,2014-07-24
598.08,601,595.75,599.25,2014-07-25
599.02,601.098,592.59,597.75,2014-07-28
593.95,598.49,592.17,597.7,2014-07-29
595.44,598.45,592.7,595.81,2014-07-30
579.55,591.99,577.68,588.96,2014-07-31
573.6,583.43,570.3,578.555,2014-08-01
582.27,583.82,572.26,576.51,2014-08-04
573.14,580.2,570.31,579.38,2014-08-05
574.49,578.644,567.45,569.5,2014-08-06
571.81,578.31,569.43,576.05,2014-08-07
577.94,579.564,569.02,572.02,2014-08-08
577.25,579.69,575.298,579,2014-08-11
572.12,575.9,569.91,575,2014-08-12
584.56,586.125,575.2,576.45,2014-08-13
584.65,587.8,580.92,586.69,2014-08-14
583.71,589.47,580.76,587.5,2014-08-15
592.7,595.05,586.55,587.1,2014-08-18
597.11,597.81,594.44,595.59,2014-08-19
595.41,596.99,593.001,596.95,2014-08-20
592.42,595.25,591.101,594.9,2014-08-21
592.54,594.99,589.8,593.27,2014-08-22
590.57,595.58,589.26,594.77,2014-08-25
588.12,592.05,587.45,592,2014-08-26
583,589.37,580.9,587.81,2014-08-27
580.32,584.71,577.88,580.02,2014-08-28
582.36,582.9,578.24,582.35,2014-08-29
588.63,589.3,582.4,582.95,2014-09-02
589.52,594.49,586.5,591.73,2014-09-03
593.14,598,590.6,592.13,2014-09-04
597.78,598.5,593.55,595.13,2014-09-05
601.63,603.52,598.023,599.14,2014-09-08
591.97,600.6,590.48,600.27,2014-09-09
593.42,593.72,587.14,591.74,2014-09-10
591.11,591.945,586.04,590,2014-09-11
584.9,591.48,583.28,590.39,2014-09-12
581.64,583.92,577.01,582.24,2014-09-15
588.78,590.15,580.95,580.95,2014-09-16
593.29,596.07,587.12,589.51,2014-09-17
597.27,597.56,593.02,595.05,2014-09-18
605.4,605.4,597.76,599.49,2014-09-19
597.27,603.8,593.12,602.5,2014-09-22
591.18,596.65,590.24,595,2014-09-23
598.42,600.11,590.3,591.57,2014-09-24
585.25,598.07,584.74,596.99,2014-09-25
587.9,589.574,585,585.93,2014-09-26
587.81,589.31,581.57,581.83,2014-09-29
588.41,591,584.5,587.49,2014-09-30
579.63,588.72,578.02,586.8,2014-10-01
580.88,583.24,574.05,578,2014-10-02
586.25,588.29,583.5,584.1,2014-10-03
587.78,592.4,585.4,589.95,2014-10-06
574.1,585.85,574.1,584.9,2014-10-07
583.74,584.69,567.64,574.79,2014-10-08
570.81,582.53,569.03,581.61,2014-10-09
555.19,575.23,555.01,567.47,2014-10-10
544.75,560.875,544.43,555.13,2014-10-13
548.69,558.63,544.5,550.14,2014-10-14
540.73,543.915,528.422,542.08,2014-10-15
536.92,540.99,524.95,527,2014-10-16
522.97,543.45,518.41,540.45,2014-10-17
532.38,533.16,519.14,520.45,2014-10-20
538.03,538.77,530.2,537.27,2014-10-21
542.69,550.76,540.23,541.05,2014-10-22
553.65,557.4,545.5,548.28,2014-10-23
548.9,555,545.16,554.98,2014-10-24
549.88,554,547.2,547.76,2014-10-27
558.94,559.2,550.43,551.71,2014-10-28
558.45,564.97,555.98,560.85,2014-10-29
560.27,562.5,552.13,558.25,2014-10-30
567.66,568.73,564.81,568.3,2014-10-31
564.88,566.92,563.76,563.76,2014-11-03
563.7,564.23,559.5,561.45,2014-11-04
561.15,566.85,560.72,566.79,2014-11-05
553.3,556.31,552.28,555.7,2014-11-06
